2024-01-24 10:38:12,866: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-24 10:38:14,457: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-01-24 10:38:14,457: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-24 10:38:14,459: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-01-24 10:38:14,459: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-24 10:38:14,460: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 10:38:14[0m
2024-01-24 10:38:14,461: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:14,472: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:15,901: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 10:38:15[0m
2024-01-24 10:38:15,902: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 10:38:15,904: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-01-24 10:38:15,904: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-01-24 10:38:15,905: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 10:38:15[0m
2024-01-24 10:38:15,905: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:15,906: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:16,104: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 10:38:16[0m
2024-01-24 10:38:16,106: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 10:38:16,107: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-01-24 10:38:16,107: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-01-24 10:38:16,108: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-24 10:38:16,110: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-24 10:38:16,111: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-24 10:38:16,112: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-24 10:38:16,113: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-01-24 10:38:16,113: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-24 10:38:16,115: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-01-24 10:38:16,115: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-24 10:38:16,116: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 10:38:16[0m
2024-01-24 10:38:16,116: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:16,117: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:16,371: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 10:38:16[0m
2024-01-24 10:38:16,373: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 10:38:16,374: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-01-24 10:38:16,375: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-01-24 10:38:16,376: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 10:38:16[0m
2024-01-24 10:38:16,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:16,377: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:16,614: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 10:38:16[0m
2024-01-24 10:38:16,616: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 10:38:16,619: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-01-24 10:38:16,619: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-01-24 10:38:16,620: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 10:38:16[0m
2024-01-24 10:38:16,621: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:16,622: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:16,852: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 10:38:16[0m
2024-01-24 10:38:16,854: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 10:38:16,856: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-01-24 10:38:16,857: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-01-24 10:38:16,858: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 10:38:16[0m
2024-01-24 10:38:16,858: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 10:38:16,859: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
