datetime,portfolio_value,cash,return
2020-03-12 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-13 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-14 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-16 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-17 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-18 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-19 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-20 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-21 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-23 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-24 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-25 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-26 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-27 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-28 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-30 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-03-31 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-01 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-02 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-03 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-04 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-06 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-07 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-08 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-09 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-10 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-13 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-14 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-15 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-16 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-17 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-18 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-20 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-21 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-22 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-23 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-24 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-25 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-27 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-28 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-29 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-04-30 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-05-01 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-05-02 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-05-04 09:30:00-04:00,95440.61417388916,95440.61417388916,0.0
2020-05-05 09:30:00-04:00,97012.01239776611,9578.154884338379,0.01646467007236474
2020-05-06 09:30:00-04:00,97815.17523956299,9578.154884338379,0.00827900403203441
2020-05-07 09:30:00-04:00,98519.39914703369,9578.154884338379,0.007199536327016309
2020-05-08 09:30:00-04:00,98519.39914703369,9578.154884338379,0.0
2020-05-09 09:30:00-04:00,98519.39914703369,9578.154884338379,0.0
2020-05-11 09:30:00-04:00,102066.68097686768,9578.154884338379,0.036005922290897274
2020-05-12 09:30:00-04:00,100413.80310821533,9578.154884338379,-0.01619409833682106
2020-05-13 09:30:00-04:00,98190.56772613525,9578.154884338379,-0.022140734772131965
2020-05-14 09:30:00-04:00,96980.00666046143,9578.154884338379,-0.01232868995166847
2020-05-15 09:30:00-04:00,96980.00666046143,9578.154884338379,0.0
2020-05-16 09:30:00-04:00,96980.00666046143,9578.154884338379,0.0
2020-05-18 09:30:00-04:00,101251.88452911377,9578.154884338379,0.04404905728258712
2020-05-19 09:30:00-04:00,101732.03275299072,9578.154884338379,0.0047421164169927366
2020-05-20 09:30:00-04:00,102308.2159500122,9578.154884338379,0.0056637342381673506
2020-05-21 09:30:00-04:00,101467.2216873169,9578.154884338379,-0.008220202599429793
2020-05-22 09:30:00-04:00,101467.2216873169,9578.154884338379,0.0
2020-05-23 09:30:00-04:00,101467.2216873169,9578.154884338379,0.0
2020-05-26 09:30:00-04:00,101574.89914703369,9578.154884338379,0.0010612043764104406
2020-05-27 09:30:00-04:00,101758.2216873169,9578.154884338379,0.0018048015978615606
2020-05-28 09:30:00-04:00,102479.90488433838,9578.154884338379,0.007092136488382028
2020-05-29 09:30:00-04:00,102479.90488433838,9578.154884338379,0.0
2020-05-30 09:30:00-04:00,102479.90488433838,9578.154884338379,0.0
2020-06-01 09:30:00-04:00,102916.40488433838,9578.154884338379,0.004259371634786735
2020-06-02 09:30:00-04:00,104054.2159500122,9578.154884338379,0.011055682201030592
2020-06-03 09:30:00-04:00,103975.64914703369,9578.154884338379,-0.000755056412286681
2020-06-04 09:30:00-04:00,103673.00666046143,9578.154884338379,-0.0029107054301175106
2020-06-05 09:30:00-04:00,103673.00666046143,9578.154884338379,0.0
2020-06-06 09:30:00-04:00,103673.00666046143,9578.154884338379,0.0
2020-06-08 09:30:00-04:00,106230.89914703369,9578.154884338379,0.02467269513027248
2020-06-09 09:30:00-04:00,110817.05310821533,9578.154884338379,0.043171563057505136
2020-06-10 09:30:00-04:00,112613.10603179931,112613.10603179931,0.016207369472549527
2020-06-11 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-12 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-13 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-15 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-16 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-17 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-18 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-19 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-20 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-22 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-23 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-24 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-25 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-26 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-27 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
2020-06-29 09:30:00-04:00,112613.10603179931,112613.10603179931,0.0
