2024-01-25 11:05:40,508: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-25 11:05:42,148: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-01-25 11:05:42,149: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-25 11:05:42,151: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-01-25 11:05:42,151: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-25 11:05:42,152: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-25 11:05:42[0m
2024-01-25 11:05:42,153: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-01-25 11:05:42,157: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-25 11:05:42[0m
2024-01-25 11:05:42,157: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-25 11:05:42,157: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 11:05:42,170: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 11:05:42,170: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-01-25 11:05:42,170: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-01-25 11:05:42,175: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-25 11:05:42,177: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-01-25 11:05:42,177: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-01-25 11:05:42,179: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-25 11:05:42,181: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-25 11:05:42,183: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-25 11:05:42,183: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-25 11:05:42,184: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-01-25 11:05:42,184: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 11:05:42,185: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 11:05:42,186: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-25 11:05:42,188: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-01-25 11:05:42,188: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-25 11:05:42,191: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-25 11:05:42[0m
2024-01-25 11:05:42,191: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-25 11:05:42[0m
2024-01-25 11:05:42,193: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-25 11:05:42,194: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-01-25 11:05:42,194: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
